Airline,Origin,mean
Republic Airlines,MYR,13.632183908045977
Republic Airlines,OKC,15.274802458296751
Republic Airlines,OMA,18.684597961494905
Republic Airlines,ORD,24.298265110822992
Republic Airlines,ORF,17.551066217732885
Republic Airlines,PBI,15.432926829268293
Republic Airlines,PHL,23.73082869511441
Republic Airlines,PIT,18.886816143497757
Republic Airlines,PNS,14.442048517520215
Republic Airlines,PVD,20.728950403690888
Republic Airlines,PWM,16.39892665474061
Republic Airlines,RAP,17.136363636363637
Republic Airlines,RDU,22.80813661476645
Republic Airlines,RIC,20.007889546351084
Republic Airlines,ROC,15.731417244796829
Republic Airlines,RSW,15.829545454545455
Republic Airlines,SAT,15.183520599250937
Republic Airlines,SAV,16.862903225806452
Republic Airlines,SDF,17.525558166862513
Republic Airlines,SLC,17.50561797752809
Republic Airlines,SRQ,18.247191011235955
Republic Airlines,STL,15.962962962962964
Republic Airlines,SYR,18.86735870818916
Republic Airlines,TLH,12.659217877094973
Republic Airlines,TPA,13.465116279069768
Republic Airlines,TUL,15.169590643274853
Republic Airlines,TVC,16.872611464968152
Republic Airlines,TYS,22.675
Republic Airlines,VPS,14.791946308724832
Republic Airlines,XNA,17.493110236220474
SkyWest Airlines Inc.,ABE,18.940226171243943
SkyWest Airlines Inc.,ABQ,17.10920034393809
SkyWest Airlines Inc.,ABR,20.466666666666665
SkyWest Airlines Inc.,ABY,14.326693227091633
SkyWest Airlines Inc.,ACV,13.306022408963585
SkyWest Airlines Inc.,AEX,15.625
SkyWest Airlines Inc.,AGS,21.815094339622643
SkyWest Airlines Inc.,ALB,18.56294964028777
SkyWest Airlines Inc.,AMA,15.823529411764707
SkyWest Airlines Inc.,APN,16.799319727891156
SkyWest Airlines Inc.,ASE,18.10982545597176
SkyWest Airlines Inc.,ATL,19.51342785654712
SkyWest Airlines Inc.,ATW,19.803402646502835
SkyWest Airlines Inc.,AUS,16.385059843169625
SkyWest Airlines Inc.,AVL,20.451338199513383
SkyWest Airlines Inc.,AVP,19.939577039274923
SkyWest Airlines Inc.,AZO,21.042892156862745
SkyWest Airlines Inc.,BDL,18.424908424908423
SkyWest Airlines Inc.,BFF,16.612280701754386
SkyWest Airlines Inc.,BFL,17.5114401076716
SkyWest Airlines Inc.,BGM,20.21086956521739
SkyWest Airlines Inc.,BGR,15.363636363636363
SkyWest Airlines Inc.,BHM,19.277218664226897
SkyWest Airlines Inc.,BIL,15.397085610200364
SkyWest Airlines Inc.,BIS,17.157622739018088
SkyWest Airlines Inc.,BJI,18.87087912087912
SkyWest Airlines Inc.,BLI,20.880165289256198
SkyWest Airlines Inc.,BMI,17.307692307692307
SkyWest Airlines Inc.,BNA,19.13330457290768
SkyWest Airlines Inc.,BOI,17.27659574468085
SkyWest Airlines Inc.,BOS,24.72577319587629
SkyWest Airlines Inc.,BQK,18.801556420233464
SkyWest Airlines Inc.,BRD,19.281967213114754
SkyWest Airlines Inc.,BRO,14.446991404011461
SkyWest Airlines Inc.,BTM,16.097058823529412
SkyWest Airlines Inc.,BTR,15.69439071566731
SkyWest Airlines Inc.,BTV,19.106537530266344
SkyWest Airlines Inc.,BUF,19.58044164037855
SkyWest Airlines Inc.,BUR,19.47019867549669
SkyWest Airlines Inc.,BWI,16.27777777777778
SkyWest Airlines Inc.,BZN,17.637898686679176
SkyWest Airlines Inc.,CAE,14.333333333333334
SkyWest Airlines Inc.,CAK,19.419540229885058
SkyWest Airlines Inc.,CDC,17.362459546925567
SkyWest Airlines Inc.,CGI,20.352542372881356
SkyWest Airlines Inc.,CHA,20.828513786146605
SkyWest Airlines Inc.,CHO,17.272030651340994
SkyWest Airlines Inc.,CHS,16.569190600522195
SkyWest Airlines Inc.,CID,17.772390188248718
SkyWest Airlines Inc.,CIU,21.966666666666665
SkyWest Airlines Inc.,CKB,18.508295625942687
SkyWest Airlines Inc.,CLE,18.4214103653356
SkyWest Airlines Inc.,CLL,17.41176470588235
SkyWest Airlines Inc.,CLT,23.766630901287552
SkyWest Airlines Inc.,CMH,16.17795138888889
SkyWest Airlines Inc.,CMX,18.45072463768116
SkyWest Airlines Inc.,CNY,16.786057692307693
SkyWest Airlines Inc.,COD,19.481802426343155
SkyWest Airlines Inc.,COS,22.01772202309837
SkyWest Airlines Inc.,COU,19.39539347408829
SkyWest Airlines Inc.,CPR,16.053042121684868
SkyWest Airlines Inc.,CRP,15.851063829787234
SkyWest Airlines Inc.,CRW,17.129817444219068
SkyWest Airlines Inc.,CVG,18.69588377723971
SkyWest Airlines Inc.,CWA,14.837209302325581
SkyWest Airlines Inc.,CYS,16.12280701754386
SkyWest Airlines Inc.,DAL,18.702620967741936
SkyWest Airlines Inc.,DAY,19.814682822523164
SkyWest Airlines Inc.,DCA,19.295520231213874
SkyWest Airlines Inc.,DEN,21.565191552584103
SkyWest Airlines Inc.,DFW,22.591603053435115
SkyWest Airlines Inc.,DHN,21.02827380952381
SkyWest Airlines Inc.,DLH,20.03614457831325
SkyWest Airlines Inc.,DRO,16.294066317626527
SkyWest Airlines Inc.,DSM,18.723498233215548
SkyWest Airlines Inc.,DTW,22.136277956085383
SkyWest Airlines Inc.,DVL,20.039049235993208
SkyWest Airlines Inc.,EAR,18.618090452261306
SkyWest Airlines Inc.,EAU,18.127690100430417
SkyWest Airlines Inc.,ECP,9.75
SkyWest Airlines Inc.,EGE,19.178423236514522
SkyWest Airlines Inc.,EKO,13.927051671732523
SkyWest Airlines Inc.,ELP,17.05473372781065
SkyWest Airlines Inc.,ERI,20.507782101167315
SkyWest Airlines Inc.,ESC,16.541254125412543
SkyWest Airlines Inc.,EUG,15.451630735212825
SkyWest Airlines Inc.,EVV,20.040201005025125
SkyWest Airlines Inc.,EWN,15.137254901960784
SkyWest Airlines Inc.,EWR,25.54344827586207
SkyWest Airlines Inc.,FAR,19.0
SkyWest Airlines Inc.,FAT,17.087200249143567
SkyWest Airlines Inc.,FAY,15.373522458628841
SkyWest Airlines Inc.,FCA,17.69633507853403
SkyWest Airlines Inc.,FLG,21.119617224880383
SkyWest Airlines Inc.,FLL,22.566666666666666
SkyWest Airlines Inc.,FNT,16.32021466905188
SkyWest Airlines Inc.,FSD,21.624195624195625
SkyWest Airlines Inc.,FSM,17.021505376344088
SkyWest Airlines Inc.,FWA,20.32402055234425
SkyWest Airlines Inc.,GCC,18.40389294403893
SkyWest Airlines Inc.,GEG,19.044233807266984
SkyWest Airlines Inc.,GFK,21.474747474747474
SkyWest Airlines Inc.,GJT,16.041695146958304
SkyWest Airlines Inc.,GNV,16.699731903485254
SkyWest Airlines Inc.,GRB,17.232622161046113
SkyWest Airlines Inc.,GRK,18.046511627906977
SkyWest Airlines Inc.,GRR,17.742795389048993
SkyWest Airlines Inc.,GSO,20.79280821917808
SkyWest Airlines Inc.,GSP,17.47422680412371
SkyWest Airlines Inc.,GTF,14.807817589576548
SkyWest Airlines Inc.,GTR,21.096969696969698
SkyWest Airlines Inc.,HDN,19.775
SkyWest Airlines Inc.,HIB,19.38235294117647
SkyWest Airlines Inc.,HLN,20.103359173126616
SkyWest Airlines Inc.,HOU,25.233766233766232
SkyWest Airlines Inc.,HPN,21.364406779661017
SkyWest Airlines Inc.,HRL,16.416666666666668
SkyWest Airlines Inc.,HSV,15.574898785425102
SkyWest Airlines Inc.,HYS,14.564516129032258
SkyWest Airlines Inc.,IAD,23.125487646293887
SkyWest Airlines Inc.,IAH,21.84749176125961
SkyWest Airlines Inc.,ICT,16.61987041036717
SkyWest Airlines Inc.,IDA,16.73679727427598
SkyWest Airlines Inc.,ILM,16.8128078817734
SkyWest Airlines Inc.,IMT,16.123493975903614
SkyWest Airlines Inc.,IND,18.006066734074825
SkyWest Airlines Inc.,INL,18.27361563517915
SkyWest Airlines Inc.,ISN,26.679960119641077
SkyWest Airlines Inc.,ITH,21.910931174089068
SkyWest Airlines Inc.,JAC,20.414766558089035
SkyWest Airlines Inc.,JAN,14.6
SkyWest Airlines Inc.,JAX,16.543424317617866
SkyWest Airlines Inc.,JFK,28.50451467268623
SkyWest Airlines Inc.,JLN,23.871559633027523
SkyWest Airlines Inc.,JMS,16.00852878464819
SkyWest Airlines Inc.,KTN,15.666666666666666
SkyWest Airlines Inc.,LAN,18.559691011235955
SkyWest Airlines Inc.,LAR,20.14262560777958
SkyWest Airlines Inc.,LAS,18.913782991202346
SkyWest Airlines Inc.,LAW,18.849162011173185
SkyWest Airlines Inc.,LAX,22.88640660570282
SkyWest Airlines Inc.,LBB,15.222972972972974
SkyWest Airlines Inc.,LBF,14.526690391459075
SkyWest Airlines Inc.,LBL,15.981818181818182
SkyWest Airlines Inc.,LCH,13.0
SkyWest Airlines Inc.,LEX,19.155826558265584
SkyWest Airlines Inc.,LFT,18.015151515151516
SkyWest Airlines Inc.,LGA,27.118583739228175
SkyWest Airlines Inc.,LGB,14.183870967741935
SkyWest Airlines Inc.,LIT,16.59873417721519
SkyWest Airlines Inc.,LNK,19.157315731573156
SkyWest Airlines Inc.,LRD,15.78048780487805
SkyWest Airlines Inc.,LSE,19.876315789473683
SkyWest Airlines Inc.,LWB,14.96415770609319
SkyWest Airlines Inc.,LWS,12.02088772845953
SkyWest Airlines Inc.,MAF,15.87171052631579
SkyWest Airlines Inc.,MBS,19.164653528289893
SkyWest Airlines Inc.,MCI,18.02014742014742
SkyWest Airlines Inc.,MCO,15.444444444444445
SkyWest Airlines Inc.,MDT,18.553147574819402
SkyWest Airlines Inc.,MDW,18.613165680473372
SkyWest Airlines Inc.,MEI,15.084444444444445
SkyWest Airlines Inc.,MEM,17.949295774647887
SkyWest Airlines Inc.,MFR,17.129674938832576
SkyWest Airlines Inc.,MGM,20.200934579439252
SkyWest Airlines Inc.,MHK,20.85576923076923
SkyWest Airlines Inc.,MHT,18.224324324324325
SkyWest Airlines Inc.,MKE,18.261144130757803
SkyWest Airlines Inc.,MKG,16.764705882352942
SkyWest Airlines Inc.,MLI,18.28918918918919
SkyWest Airlines Inc.,MLU,15.301538461538462
SkyWest Airlines Inc.,MMH,22.074074074074073
SkyWest Airlines Inc.,MOB,18.520833333333332
SkyWest Airlines Inc.,MOT,20.895066562255288
SkyWest Airlines Inc.,MQT,20.21654501216545
SkyWest Airlines Inc.,MRY,18.399049881235154
SkyWest Airlines Inc.,MSN,16.47091412742382
SkyWest Airlines Inc.,MSO,16.42216117216117
SkyWest Airlines Inc.,MSP,24.301846342317116
SkyWest Airlines Inc.,MSY,15.926470588235293
SkyWest Airlines Inc.,MTJ,17.917073170731708
SkyWest Airlines Inc.,MYR,13.245283018867925
SkyWest Airlines Inc.,OAJ,19.072727272727274
SkyWest Airlines Inc.,OAK,15.354748603351956
SkyWest Airlines Inc.,OKC,16.769378779549204
SkyWest Airlines Inc.,OMA,18.614918414918414
SkyWest Airlines Inc.,ONT,16.85355450236967
SkyWest Airlines Inc.,ORD,25.63320861563353
SkyWest Airlines Inc.,ORF,15.992743105950654
SkyWest Airlines Inc.,OTH,15.039325842696629
SkyWest Airlines Inc.,PAH,14.713656387665198
SkyWest Airlines Inc.,PBG,18.072727272727274
SkyWest Airlines Inc.,PBI,18.155555555555555
SkyWest Airlines Inc.,PDX,15.445011086474501
SkyWest Airlines Inc.,PHL,21.25177304964539
SkyWest Airlines Inc.,PHX,20.76976395653803
SkyWest Airlines Inc.,PIA,19.612068965517242
SkyWest Airlines Inc.,PIB,16.539735099337747
SkyWest Airlines Inc.,PIH,14.531300160513643
SkyWest Airlines Inc.,PIT,18.612048192771084
SkyWest Airlines Inc.,PLN,17.175644028103044
SkyWest Airlines Inc.,PNS,16.827067669172934
SkyWest Airlines Inc.,PRC,19.378723404255318
SkyWest Airlines Inc.,PSC,16.392792792792793
SkyWest Airlines Inc.,PSP,17.0353377030493
SkyWest Airlines Inc.,PUB,14.809417040358744
SkyWest Airlines Inc.,PVD,16.69372693726937
SkyWest Airlines Inc.,PWM,18.282131661442005
SkyWest Airlines Inc.,RAP,17.172215843857636
SkyWest Airlines Inc.,RDD,15.166519823788546
SkyWest Airlines Inc.,RDM,16.576299238662696
SkyWest Airlines Inc.,RDU,22.259962049335865
SkyWest Airlines Inc.,RHI,21.65819209039548
SkyWest Airlines Inc.,RIC,19.36520241171404
SkyWest Airlines Inc.,RKS,15.566121842496285
SkyWest Airlines Inc.,RNO,18.919446192573947
SkyWest Airlines Inc.,ROA,20.06222222222222
SkyWest Airlines Inc.,ROC,20.771367521367523
SkyWest Airlines Inc.,ROW,17.164133738601823
SkyWest Airlines Inc.,RST,22.5725
SkyWest Airlines Inc.,RSW,16.142857142857142
SkyWest Airlines Inc.,SAF,19.263498920086395
SkyWest Airlines Inc.,SAN,19.627069536423843
SkyWest Airlines Inc.,SAT,15.977578475336323
SkyWest Airlines Inc.,SAV,17.52542372881356
SkyWest Airlines Inc.,SBA,17.52495583038869
SkyWest Airlines Inc.,SBN,21.976145399469896
SkyWest Airlines Inc.,SBP,18.171288272674754
SkyWest Airlines Inc.,SCE,17.321974148061106
SkyWest Airlines Inc.,SDF,20.639240506329113
SkyWest Airlines Inc.,SEA,20.074359963977873
SkyWest Airlines Inc.,SFO,24.855687954918995
SkyWest Airlines Inc.,SGF,18.53114382785957
SkyWest Airlines Inc.,SGU,16.293900184842883
SkyWest Airlines Inc.,SHD,15.376360808709176
SkyWest Airlines Inc.,SHV,15.032295271049597
SkyWest Airlines Inc.,SIT,8.666666666666666
SkyWest Airlines Inc.,SJC,15.954517516902275
SkyWest Airlines Inc.,SLC,20.41596190163396
SkyWest Airlines Inc.,SLN,17.859701492537315
SkyWest Airlines Inc.,SMF,19.605128205128207
SkyWest Airlines Inc.,SNA,15.566112716763005
SkyWest Airlines Inc.,SPI,16.069387755102042
SkyWest Airlines Inc.,SRQ,17.022222222222222
SkyWest Airlines Inc.,STL,17.789197692711063
SkyWest Airlines Inc.,STS,17.329089128305583
SkyWest Airlines Inc.,SUN,16.14965986394558
SkyWest Airlines Inc.,SWF,16.5243553008596
SkyWest Airlines Inc.,SYR,21.076923076923077
SkyWest Airlines Inc.,TOL,19.107142857142858
SkyWest Airlines Inc.,TPA,17.230215827338128
SkyWest Airlines Inc.,TRI,18.428030303030305
SkyWest Airlines Inc.,TUL,17.362327188940093
SkyWest Airlines Inc.,TUS,17.36160618423878
SkyWest Airlines Inc.,TVC,18.007368421052632
SkyWest Airlines Inc.,TWF,14.484177215189874
SkyWest Airlines Inc.,TYS,17.868778280542987
SkyWest Airlines Inc.,UIN,14.785631517960603
SkyWest Airlines Inc.,VEL,16.06687898089172
SkyWest Airlines Inc.,VLD,16.754789272030653
SkyWest Airlines Inc.,WYS,13.26923076923077
SkyWest Airlines Inc.,XNA,18.135874877810362
SkyWest Airlines Inc.,YUM,13.256830601092895
Southwest Airlines Co.,ABQ,10.230668184604607
Southwest Airlines Co.,ALB,10.775926794931957
Southwest Airlines Co.,AMA,8.990588235294117
Southwest Airlines Co.,ATL,15.125166251541605
Southwest Airlines Co.,AUS,11.4331903090192
Southwest Airlines Co.,BDL,10.128768441308532
Southwest Airlines Co.,BHM,9.669362511893436
Southwest Airlines Co.,BNA,10.651906659077973
Southwest Airlines Co.,BOI,9.422211917458846
Southwest Airlines Co.,BOS,18.375336517585758
Southwest Airlines Co.,BUF,10.851263175506107
Southwest Airlines Co.,BUR,11.647017581706397
Southwest Airlines Co.,BWI,13.55518294849023
Southwest Airlines Co.,CHS,10.587749483826565
Southwest Airlines Co.,CLE,11.4557579234189
Southwest Airlines Co.,CLT,17.678465100893153
Southwest Airlines Co.,CMH,10.977004862770956
Southwest Airlines Co.,CRP,12.103132161955692
Southwest Airlines Co.,CVG,11.643773846687479
Southwest Airlines Co.,DAL,11.820567421307118
Southwest Airlines Co.,DCA,15.584141087775983
Southwest Airlines Co.,DEN,13.90160501420496
Southwest Airlines Co.,DSM,10.139928698752229
Southwest Airlines Co.,DTW,13.996741223522442
Southwest Airlines Co.,ECP,8.540628385698808
Southwest Airlines Co.,ELP,11.084813753581662
Southwest Airlines Co.,EWR,21.848040006452653
Southwest Airlines Co.,FLL,16.43151236806059
Southwest Airlines Co.,FNT,14.023255813953488
Southwest Airlines Co.,GEG,10.321909113988323
Southwest Airlines Co.,GRR,12.887729756582216
Southwest Airlines Co.,GSP,12.944498539435248
Southwest Airlines Co.,HOU,11.255361528494904
Southwest Airlines Co.,HRL,10.192073170731707
Southwest Airlines Co.,IAD,15.456273764258555
Southwest Airlines Co.,ICT,9.840909090909092
Southwest Airlines Co.,IND,11.642244609108317
Southwest Airlines Co.,ISP,10.109849362688296
Southwest Airlines Co.,JAX,11.283948232567123
Southwest Airlines Co.,LAS,13.126470264922501
Southwest Airlines Co.,LAX,13.29232016017543
Southwest Airlines Co.,LBB,9.084882780921584
Southwest Airlines Co.,LGA,21.906365313653136
Southwest Airlines Co.,LGB,9.687871373645578
Southwest Airlines Co.,LIT,9.051445578231293
Southwest Airlines Co.,MAF,9.898338870431894
Southwest Airlines Co.,MCI,10.352459983482126
Southwest Airlines Co.,MCO,12.403813569434169
Southwest Airlines Co.,MDW,12.062810805407702
Southwest Airlines Co.,MEM,10.170746634026928
Southwest Airlines Co.,MHT,10.62139011257954
Southwest Airlines Co.,MKE,11.676681799422203
Southwest Airlines Co.,MSP,13.324993776450087
Southwest Airlines Co.,MSY,9.524651024651025
Southwest Airlines Co.,OAK,11.947538600360938
Southwest Airlines Co.,OKC,9.798278560250392
Southwest Airlines Co.,OMA,10.510280373831776
Southwest Airlines Co.,ONT,8.763781534018516
Southwest Airlines Co.,ORF,10.365321701199564
Southwest Airlines Co.,PBI,11.135135135135135
Southwest Airlines Co.,PDX,11.011704764527678
Southwest Airlines Co.,PHL,17.68306784660767
Southwest Airlines Co.,PHX,11.058671855996108
Southwest Airlines Co.,PIT,12.62192167945095
Southwest Airlines Co.,PNS,8.960031347962383
Southwest Airlines Co.,PVD,10.579867389993971
Southwest Airlines Co.,PWM,10.826439578264395
Southwest Airlines Co.,RDU,11.340529181392682
Southwest Airlines Co.,RIC,15.076171875
Southwest Airlines Co.,RNO,11.28377358490566
Southwest Airlines Co.,ROC,11.427922814982974
Southwest Airlines Co.,RSW,10.85703865791393
Southwest Airlines Co.,SAN,13.635079100969284
Southwest Airlines Co.,SAT,9.892926474156758
Southwest Airlines Co.,SDF,10.526989935956085
Southwest Airlines Co.,SEA,17.37062823834197
Southwest Airlines Co.,SFO,18.817106236135075
Southwest Airlines Co.,SJC,11.575782202356766
Southwest Airlines Co.,SJU,15.308984660336012
Southwest Airlines Co.,SLC,12.729903536977492
Southwest Airlines Co.,SMF,10.016199287231363
Southwest Airlines Co.,SNA,10.715619480191775
Southwest Airlines Co.,STL,10.164893067465647
Southwest Airlines Co.,TPA,11.519766825649178
Southwest Airlines Co.,TUL,11.135501938819475
Southwest Airlines Co.,TUS,10.235208181154126
Spirit Air Lines,ACY,11.419135802469135
Spirit Air Lines,ATL,15.494217519685039
Spirit Air Lines,AVL,10.748251748251748
Spirit Air Lines,BDL,11.83628066172276
Spirit Air Lines,BOS,16.202275848538356
Spirit Air Lines,BQN,11.11002444987775
Spirit Air Lines,BWI,13.992774920401665
Spirit Air Lines,CAK,13.622309197651663
Spirit Air Lines,CLE,13.048513836692859
Spirit Air Lines,CMH,11.70872386445566
Spirit Air Lines,CRW,9.880952380952381
Spirit Air Lines,DEN,14.657032181168058
Spirit Air Lines,DFW,16.47633998654407
Spirit Air Lines,DTW,14.368105863034868
Spirit Air Lines,EWR,17.76339415001448
Spirit Air Lines,FLL,15.318483627489927
Spirit Air Lines,GSO,12.208
Spirit Air Lines,IAG,12.857971014492753
Spirit Air Lines,IAH,13.736542210226421
Spirit Air Lines,JAX,12.25
Spirit Air Lines,LAS,15.036852798991102
Spirit Air Lines,LAX,16.148910557361262
Spirit Air Lines,LBE,12.590697674418605
Spirit Air Lines,LGA,23.42566348879155
Spirit Air Lines,MCI,10.788448155880307
Spirit Air Lines,MCO,16.25285241074715
Spirit Air Lines,MSP,16.827312138728324
Spirit Air Lines,MSY,13.063063063063064
Spirit Air Lines,MYR,11.099748533109807
Spirit Air Lines,OAK,13.637882018479033
Spirit Air Lines,ORD,19.068669527896997
Spirit Air Lines,PBG,14.139917695473251
Spirit Air Lines,PBI,14.652380952380952
Spirit Air Lines,PDX,12.619277108433735
Spirit Air Lines,PHL,19.540904716073147
Spirit Air Lines,PHX,12.338830584707646
Spirit Air Lines,PIT,13.649065420560747
Spirit Air Lines,RIC,11.423875432525952
Spirit Air Lines,RSW,11.89256458727158
Spirit Air Lines,SAN,17.166363636363638
Spirit Air Lines,SEA,15.217263364394311
Spirit Air Lines,SJU,11.399473222124671
Spirit Air Lines,STT,15.298360655737705
Spirit Air Lines,TPA,12.973897389738974
Trans States Airlines,ABE,22.761904761904763
Trans States Airlines,ABQ,16.26829268292683
Trans States Airlines,ALB,17.173633440514468
Trans States Airlines,AMA,14.159754224270353
Trans States Airlines,ATL,31.4
Trans States Airlines,ATW,14.37037037037037
Trans States Airlines,BDL,16.304093567251464
Trans States Airlines,BGR,18.040485829959515
Trans States Airlines,BHM,15.88888888888889
Trans States Airlines,BIL,13.836477987421384
Trans States Airlines,BIS,16.266990291262136
Trans States Airlines,BNA,16.86021505376344
Trans States Airlines,BOS,28.916666666666668
Trans States Airlines,BTV,14.052631578947368
Trans States Airlines,BUF,18.38095238095238
Trans States Airlines,CAE,17.555555555555557
Trans States Airlines,CAK,18.78731343283582
Trans States Airlines,CHO,9.631578947368421
Trans States Airlines,CHS,16.301369863013697
Trans States Airlines,CID,13.993975903614459
Trans States Airlines,CLE,17.173493975903614
Trans States Airlines,CMH,16.32075471698113
Trans States Airlines,CMI,13.769080234833659
Trans States Airlines,COD,15.865079365079366
Trans States Airlines,COS,16.866449511400653
Trans States Airlines,COU,21.333333333333332
Trans States Airlines,CPR,14.338709677419354
Trans States Airlines,CRW,24.56382978723404
Trans States Airlines,CVG,16.285714285714285
Trans States Airlines,DAY,17.362940275650843
Trans States Airlines,DCA,22.6182405165456
Trans States Airlines,DEN,20.284442880128722
Trans States Airlines,DIK,18.225755166931638
Trans States Airlines,DRO,13.335820895522389
Trans States Airlines,DSM,15.181518151815181
Trans States Airlines,DTW,16.2
Trans States Airlines,ELP,16.597826086956523
Trans States Airlines,FAR,18.23676012461059
Trans States Airlines,FCA,20.391304347826086
Trans States Airlines,FSD,17.700139470013948
Trans States Airlines,GJT,13.660056657223796
Trans States Airlines,GRR,17.84536082474227
Trans States Airlines,GSO,18.475609756097562
Trans States Airlines,GSP,15.355704697986576
Trans States Airlines,GTF,13.764314247669773
Trans States Airlines,GUC,14.410358565737052
Trans States Airlines,HDN,16.252390057361378
Trans States Airlines,HLN,23.12
Trans States Airlines,HPN,18.493150684931507
Trans States Airlines,HSV,14.811808118081181
Trans States Airlines,IAD,22.538532961931292
Trans States Airlines,ICT,15.527363184079602
Trans States Airlines,IDA,15.441441441441441
Trans States Airlines,ILM,18.523809523809526
Trans States Airlines,IND,14.738095238095237
Trans States Airlines,ISN,24.731843575418996
Trans States Airlines,JAX,16.53846153846154
Trans States Airlines,JFK,31.832167832167833
Trans States Airlines,LAN,16.94047619047619
Trans States Airlines,LBB,16.233269598470365
Trans States Airlines,LGA,15.2
Trans States Airlines,LIT,14.974828375286041
Trans States Airlines,LNK,14.686968838526912
Trans States Airlines,MAF,15.84375
Trans States Airlines,MCI,15.875
Trans States Airlines,MDT,14.941176470588236
Trans States Airlines,MEM,12.5
Trans States Airlines,MKE,12.948275862068966
Trans States Airlines,MLI,18.75632183908046
Trans States Airlines,MOT,23.89622641509434
Trans States Airlines,MSN,16.990384615384617
Trans States Airlines,MSO,16.942720763723152
Trans States Airlines,MTJ,15.415405777166438
Trans States Airlines,OKC,14.623762376237623
Trans States Airlines,OMA,16.112244897959183
Trans States Airlines,ORD,24.501692267638635
Trans States Airlines,ORF,8.0
Trans States Airlines,PIA,15.502092050209205
Trans States Airlines,PIT,19.72636815920398
Trans States Airlines,PVD,14.52442996742671
Trans States Airlines,PWM,14.685589519650655
Trans States Airlines,RAP,17.2779397473275
Trans States Airlines,RDU,20.599439775910366
Trans States Airlines,RIC,16.68020304568528
Trans States Airlines,ROA,16.540816326530614
Trans States Airlines,ROC,13.574561403508772
Trans States Airlines,SAF,15.695562435500516
Trans States Airlines,SAV,15.369047619047619
Trans States Airlines,SBN,16.884615384615383
Trans States Airlines,SDF,19.408365437534396
Trans States Airlines,SGF,18.320695102685622
Trans States Airlines,STL,17.833529642716922
Trans States Airlines,SYR,15.75
Trans States Airlines,TUL,14.214285714285714
Trans States Airlines,TVC,13.860557768924302
Trans States Airlines,TYS,14.812652068126521
Trans States Airlines,XNA,15.934354485776804
United Air Lines Inc.,ABQ,13.368421052631579
United Air Lines Inc.,ALB,13.987430167597765
United Air Lines Inc.,ANC,15.230605738575983
United Air Lines Inc.,ATL,20.069728249420688
United Air Lines Inc.,AUS,16.4955223880597
United Air Lines Inc.,AVL,16.551867219917014
United Air Lines Inc.,BDL,14.49786142001711
United Air Lines Inc.,BGR,17.0
United Air Lines Inc.,BIL,13.430362116991644
United Air Lines Inc.,BNA,17.76478727084054
United Air Lines Inc.,BOI,12.974910394265233
United Air Lines Inc.,BOS,18.738280965225634
United Air Lines Inc.,BQN,12.716171617161717
United Air Lines Inc.,BTR,13.0
United Air Lines Inc.,BTV,15.830486202365309
United Air Lines Inc.,BUF,17.448736998514114
United Air Lines Inc.,BUR,17.148311306901615
United Air Lines Inc.,BWI,14.255881498693
United Air Lines Inc.,BZN,15.6123439667129
United Air Lines Inc.,CHS,15.250474383301707
United Air Lines Inc.,CID,15.117919075144508
United Air Lines Inc.,CLE,15.23365617433414
United Air Lines Inc.,CLT,21.218818380743983
United Air Lines Inc.,CMH,15.02619589977221
United Air Lines Inc.,CRP,14.81132075471698
United Air Lines Inc.,CVG,17.325274725274724
United Air Lines Inc.,DCA,18.018283814668607
United Air Lines Inc.,DEN,17.400474424084187
United Air Lines Inc.,DFW,17.708203853325045
United Air Lines Inc.,DLH,15.074509803921568
United Air Lines Inc.,DSM,15.201696512723846
United Air Lines Inc.,DTW,15.618051013734467
United Air Lines Inc.,EGE,18.266798418972332
United Air Lines Inc.,ELP,14.541125541125542
United Air Lines Inc.,EUG,14.10958904109589
United Air Lines Inc.,EWR,23.944777112441784
United Air Lines Inc.,FAI,12.54054054054054
United Air Lines Inc.,FAT,12.820143884892087
United Air Lines Inc.,FCA,13.43298969072165
United Air Lines Inc.,FLL,19.45517436114641
United Air Lines Inc.,FSD,23.88961038961039
United Air Lines Inc.,GEG,13.858674463937621
United Air Lines Inc.,GRR,16.9474358974359
United Air Lines Inc.,GUC,13.5
United Air Lines Inc.,GUM,14.209756097560975
United Air Lines Inc.,HDN,16.706766917293233
United Air Lines Inc.,HNL,19.33619083115915
United Air Lines Inc.,IAD,19.277072442120986
United Air Lines Inc.,IAH,19.595522780277896
United Air Lines Inc.,ICT,15.015384615384615
United Air Lines Inc.,IND,14.92444101773323
United Air Lines Inc.,ITO,14.261146496815286
United Air Lines Inc.,JAC,18.17667536988686
United Air Lines Inc.,JAX,14.181234963913392
United Air Lines Inc.,KOA,12.179436480474543
United Air Lines Inc.,LAS,17.81517701463119
United Air Lines Inc.,LAX,21.095541178527714
United Air Lines Inc.,LGA,22.927477930495026
United Air Lines Inc.,LIH,11.377777777777778
United Air Lines Inc.,MAF,13.580310880829016
United Air Lines Inc.,MCI,15.929577464788732
United Air Lines Inc.,MCO,16.60380198019802
United Air Lines Inc.,MDT,14.138983050847457
United Air Lines Inc.,MEM,15.12063953488372
United Air Lines Inc.,MFE,12.735703245749614
United Air Lines Inc.,MFR,14.37329286798179
United Air Lines Inc.,MIA,19.65962761126249
United Air Lines Inc.,MKE,12.461538461538462
